Date,BAC,C,GS,JPM,MS
2024-03-12,34.14381790161133,53.870182037353516,370.4602966308594,180.13059997558594,81.61235046386719
2024-03-13,34.257755279541016,54.16086196899414,374.4017333984375,181.5918426513672,83.76868438720703
2024-03-14,33.88745880126953,53.53261184692383,370.8706359863281,178.35626220703125,83.53429412841797
2024-03-15,33.6215934753418,54.02021026611328,369.5345458984375,180.5670623779297,82.85926818847656
2024-03-18,34.1912956237793,54.976654052734375,366.8241271972656,182.80638122558594,82.46549987792969
2024-03-19,34.21028137207031,55.19232177734375,370.9184265136719,183.87855529785156,82.89677429199219
2024-03-20,34.8939208984375,56.38318634033203,378.3718566894531,186.2886962890625,85.64373779296875
2024-03-21,35.61553955078125,57.50841522216797,394.82489013671875,188.87904357910156,87.56566619873047
2024-03-22,35.178768157958984,57.03019332885742,388.2493896484375,186.56385803222656,86.20626068115234
2024-03-25,34.99836730957031,57.1520881652832,386.45526123046875,184.8559112548828,85.44686126708984
2024-03-26,35.216758728027344,57.817848205566406,387.63861083984375,185.71934509277344,85.57810974121094
2024-03-27,35.900390625,58.839927673339844,396.2945556640625,189.3155059814453,87.65943145751953
2024-03-28,36.004825592041016,59.29939651489258,398.6231994628906,190.05563354492188,88.27821350097656
2024-04-01,35.62503433227539,59.50568389892578,394.6340026855469,188.76519775390625,87.68756103515625
2024-04-02,35.4161376953125,58.92431640625,391.4273681640625,188.68927001953125,86.91876983642578
2024-04-03,35.549072265625,57.84598159790039,395.10162353515625,188.1579132080078,87.19066619873047
2024-04-04,35.055328369140625,57.11458206176758,387.7054443359375,186.72634887695312,86.5156478881836
2024-04-05,35.235740661621094,57.76158142089844,389.4423828125,188.4442596435547,86.69377136230469
2024-04-08,35.606040954589844,57.88348388671875,391.799560546875,189.42724609375,87.3875503540039
2024-04-09,35.824424743652344,57.817848205566406,391.9618225097656,188.1579132080078,88.20321655273438
2024-04-10,34.79897689819336,56.4300651550293,382.466064453125,186.55453491210938,85.92499542236328
2024-04-11,34.51412582397461,56.927040100097656,379.3357849121094,186.51637268066406,81.41545867919922
2024-04-12,33.98240661621094,55.96122741699219,371.7104797363281,174.45289611816406,80.80606842041016
2024-04-15,34.13433074951172,54.911014556884766,382.5805358886719,174.54833984375,81.55608367919922
2024-04-16,32.928470611572266,53.46696853637695,378.7440490722656,172.5536346435547,83.57179260253906
2024-04-17,33.450687408447266,54.54531478881836,385.4722595214844,171.8665008544922,84.45307159423828
2024-04-18,33.96342086791992,54.68596649169922,384.7087097167969,172.98312377929688,84.621826171875
2024-04-19,35.10281753540039,55.45487594604492,385.55816650390625,177.3256072998047,84.99683380126953
2024-04-22,35.824424743652344,57.1520881652832,398.29876708984375,180.7709503173828,86.33750915527344
2024-04-23,36.432106018066406,58.76491165161133,404.6451721191406,183.37643432617188,87.9031982421875
2024-04-24,36.38462829589844,58.57737350463867,403.72900390625,184.2735595703125,87.9875717163086
2024-04-25,35.99532699584961,57.93975067138672,400.8754577636719,184.5503387451172,86.77814483642578
2024-04-26,35.919376373291016,58.755531311035156,408.0521545410156,184.66485595703125,87.03128814697266
2024-04-29,35.65351867675781,58.380462646484375,411.1442565917969,184.46444702148438,87.15430450439453
2024-04-30,35.14078903198242,57.50841522216797,407.2314453125,182.9946746826172,85.9526138305664
2024-05-01,35.08382034301758,57.52716064453125,407.46051025390625,183.10922241210938,86.6149673461914
2024-05-02,35.017356872558594,57.705322265625,412.8240051269531,182.9183349609375,87.66525268554688
2024-05-03,35.3686637878418,58.18769836425781,418.1778564453125,181.82077026367188,88.60196685791016
2024-05-06,35.78644561767578,59.4078254699707,423.4172668457031,183.2427978515625,89.69010925292969
2024-05-07,35.92886734008789,58.64170455932617,423.54132080078125,183.00421142578125,90.63629913330078
2024-05-08,35.80543899536133,59.35107421875,426.5475158691406,186.72634887695312,90.49437713623047
2024-05-09,36.34665298461914,59.89019775390625,434.76446533203125,188.49195861816406,92.83148193359375
2024-05-10,36.508060455322266,60.08882141113281,433.9723815917969,189.70404052734375,92.99232482910156
2024-05-13,36.28018569946289,59.96586608886719,432.8558044433594,189.66586303710938,93.25726318359375
2024-05-14,36.54603576660156,60.145572662353516,437.5416564941406,192.31907653808594,94.03315734863281
2024-05-15,36.944828033447266,60.76036834716797,444.8138427734375,192.89169311523438,95.11181640625
2024-05-16,37.239173889160156,60.6657829284668,443.3155212402344,193.23526000976562,94.2223892211914
2024-05-17,37.30563735961914,60.59957504272461,446.36944580078125,195.44943237304688,94.82797241210938
2024-05-20,36.859375,59.738868713378906,441.8075866699219,186.6595001220703,94.93204498291016
2024-05-21,37.64745330810547,61.2332878112793,448.9366149902344,190.41986083984375,96.06747436523438
2024-05-22,37.75189971923828,60.36311721801758,441.2732238769531,189.26499938964844,95.31998443603516
2024-05-23,37.19169235229492,59.606449127197266,437.23626708984375,187.93841552734375,93.59790802001953
2024-05-24,37.69493103027344,60.1361198425293,440.12799072265625,191.5555419921875,93.64520263671875
2024-05-28,37.33412551879883,59.067325592041016,438.8205261230469,190.40072631835938,93.3613510131836
2024-05-29,36.76442337036133,58.65115737915039,436.30108642578125,189.0741424560547,92.03667449951172
2024-05-30,36.67897415161133,58.57549285888672,432.2781066894531,190.23851013183594,91.99883270263672
2024-05-31,37.97028350830078,58.934913635253906,438.3172607421875,193.3879852294922,92.57600402832031
2024-06-03,37.8658447265625,58.56603240966797,436.8386535644531,192.61492919921875,92.16915130615234
2024-06-04,37.675941467285156,57.724239349365234,437.1458740234375,190.07627868652344,91.38379669189453
2024-06-05,37.941795349121094,58.42416000366211,443.2715148925781,188.26290893554688,91.4594955444336
2024-06-06,37.69493103027344,58.58495330810547,439.83428955078125,187.9288787841797,91.6392822265625
2024-06-07,38.00061798095703,58.43361282348633,436.7714538574219,190.8302001953125,91.9136734008789
2024-06-10,37.89553451538086,58.10257339477539,435.4656677246094,190.50570678710938,91.20401763916016
2024-06-11,37.121768951416016,55.936614990234375,426.55572509765625,185.49517822265625,90.29566955566406
2024-06-12,37.64716339111328,56.75948715209961,430.80908203125,182.79425048828125,90.50383758544922
2024-06-13,37.503875732421875,56.96757888793945,428.5527648925781,184.82713317871094,90.08750915527344
2024-06-14,37.48477554321289,56.1163215637207,428.65838623046875,184.94163513183594,90.36190795898438
2024-06-17,37.74269104003906,56.806785583496094,432.23004150390625,186.08688354492188,91.81906127929688
2024-06-18,38.20122146606445,57.48777389526367,439.1909484863281,188.01475524902344,92.32052612304688
2024-06-20,38.20122146606445,57.336448669433594,439.7862854003906,189.60861206054688,92.19754028320312
2024-06-21,37.72358703613281,56.740577697753906,432.23004150390625,187.3466796875,90.98639678955078
2024-06-24,38.229881286621094,58.01744842529297,443.6651611328125,189.80902099609375,91.87581634521484
2024-06-25,37.618507385253906,58.24444580078125,439.14300537109375,189.0359649658203,92.53816986083984
2024-06-26,37.25551223754883,57.93231964111328,437.6835632324219,188.42515563964844,91.67711639404297
2024-06-27,37.494319915771484,58.21607208251953,428.1783142089844,190.08578491210938,90.61737823486328
2024-06-28,37.99106216430664,60.02261734008789,434.28466796875,193.0348663330078,91.96099090576172
2024-07-01,38.22032928466797,59.994239807128906,445.1725769042969,196.07936096191406,93.82498931884766
2024-07-02,39.099178314208984,61.17653274536133,447.0447998046875,199.30520629882812,94.28861999511719
2024-07-03,39.07052230834961,60.96845245361328,449.2626953125,199.1715850830078,94.80902862548828
2024-07-05,38.60243606567383,60.561737060546875,446.21905517578125,196.53245544433594,94.23184967041016
2024-07-08,38.803043365478516,61.2332878112793,446.28631591796875,196.8971405029297,95.17805480957031
2024-07-09,39.5672607421875,62.945247650146484,453.9769592285156,199.25796508789062,97.0893783569336
2024-07-10,39.872947692871094,63.351951599121094,459.7953186035156,199.4210968017578,97.89363098144531
2024-07-11,39.939815521240234,62.150753021240234,460.1217346191406,199.085205078125,99.0101547241211
2024-07-12,39.729652404785156,61.02519607543945,460.74578857421875,196.67640686035156,98.48973846435547
2024-07-15,40.0162353515625,61.61161422729492,472.6034240722656,201.5803680419922,99.5968017578125
2024-07-16,42.156044006347656,63.626243591308594,482.963134765625,205.00643920898438,100.50514221191406
2024-07-17,42.01274871826172,63.94782257080078,482.15667724609375,208.12538146972656,101.20533752441406
2024-07-18,41.08613586425781,61.37516403198242,466.82342529296875,201.51318359375,99.1709976196289
2024-07-19,40.981056213378906,61.61161422729492,465.594482421875,201.3212432861328,96.59735107421875
2024-07-22,40.407894134521484,61.006290435791016,467.6203918457031,201.80108642578125,96.92851257324219
2024-07-23,40.51297378540039,61.157615661621094,472.52655029296875,201.8490753173828,97.93148803710938
2024-07-24,40.30281448364258,60.2117805480957,467.2939147949219,200.17926025390625,96.48381042480469
2024-07-25,39.81563186645508,60.88332748413086,472.10418701171875,200.25601196289062,97.98826599121094
2024-07-26,39.80607223510742,61.649452209472656,479.1322326660156,203.6820831298828,98.58436584472656
2024-07-29,39.25202178955078,60.81711959838867,473.0738525390625,202.34811401367188,96.96637725830078
2024-07-30,39.43352127075195,62.30207443237305,485.50750732421875,206.5131072998047,98.17749786376953
2024-07-31,38.50691604614258,61.36569595336914,488.73358154296875,204.21949768066406,98.5355224609375
2024-08-01,37.73314666748047,59.85236740112305,480.1788330078125,199.57464599609375,97.15119934082031
2024-08-02,35.89902114868164,55.57719421386719,451.874267578125,191.11029052734375,91.50886535644531
2024-08-05,35.01062774658203,53.6768798828125,440.7175598144531,187.04124450683594,87.9000473022461
2024-08-06,35.26853942871094,54.0111083984375,451.47100830078125,192.2618865966797,88.7593002319336
2024-08-07,35.63154220581055,53.581382751464844,454.1497802734375,192.31947326660156,87.93826293945312
2024-08-08,36.5008430480957,55.386207580566406,466.4010009765625,195.83189392089844,90.34410858154297
2024-08-09,36.567718505859375,55.233421325683594,470.7119445800781,197.50173950195312,90.43003845214844
2024-08-12,36.46262741088867,55.233421325683594,466.1417236328125,197.87603759765625,90.54459381103516
2024-08-13,36.73965835571289,55.52944564819336,472.3249206542969,199.55545043945312,92.32991027832031
2024-08-14,37.07400894165039,56.60852813720703,478.8154296875,201.76272583007812,94.93626403808594
2024-08-15,37.284156799316406,57.79264831542969,479.1226806640625,203.0198974609375,96.08191680908203
2024-08-16,37.580299377441406,58.632991790771484,484.15374755859375,205.34231567382812,96.845703125
2024-08-19,37.89553451538086,59.234596252441406,484.55694580078125,206.7626190185547,97.14163970947266
2024-08-20,36.95936965942383,58.54705047607422,477.5096130371094,205.8701171875,96.21558380126953
2024-08-21,37.016685485839844,57.80220031738281,476.66473388671875,205.94691467285156,96.12964630126953
2024-08-22,37.48477554321289,57.697147369384766,477.9033203125,207.89505004882812,96.00554656982422
2024-08-23,37.99106216430664,59.33964157104492,489.10797119140625,209.50730895996094,97.27530670166016
2024-08-26,38.13435363769531,59.00542068481445,487.6197814941406,210.33265686035156,97.69538116455078
2024-08-27,37.89553451538086,58.90037155151367,487.03411865234375,211.30191040039062,97.45670318603516
2024-08-28,38.16301345825195,58.80487823486328,483.26080322265625,212.36715698242188,97.57125091552734
2024-08-29,38.3731689453125,59.09136199951172,489.7608947753906,213.2500457763672,97.95314025878906
2024-08-30,38.92722702026367,59.817108154296875,492.80316162109375,215.73562622070312,98.91740417480469
2024-09-03,38.87946319580078,58.690284729003906,470.7923889160156,211.41709899902344,94.77395629882812
2024-09-04,38.688411712646484,58.21281433105469,473.8636779785156,210.48619079589844,95.6141128540039
2024-09-05,38.344512939453125,57.89768600463867,471.1980285644531,208.854736328125,95.05083465576172
2024-09-06,37.267635345458984,56.42708969116211,463.2108154296875,203.89320373535156,92.21533966064453
2024-09-09,37.95029830932617,56.8568115234375,471.864501953125,208.06777954101562,93.73333740234375
2024-09-10,37.76762008666992,55.338462829589844,451.15753173828125,197.2714080810547,92.24400329589844
2024-09-11,37.49839782714844,54.71775436401367,455.05938720703125,198.87408447265625,92.63542175292969
2024-09-12,37.286869049072266,54.74641036987305,457.85064697265625,198.26947021484375,92.2630844116211
2024-09-13,37.16187286376953,55.07107925415039,462.6120300292969,196.0814208984375,93.80016326904297
2024-09-16,37.59454345703125,55.758636474609375,468.571044921875,199.4786834716797,95.55683135986328
2024-09-17,38.0272216796875,56.618072509765625,468.7931823730469,200.8126220703125,95.31814575195312
2024-09-18,38.09452819824219,57.20058822631836,468.0108337402344,199.16197204589844,94.8026123046875
2024-09-19,39.2963981628418,60.17998504638672,486.6026611328125,201.9930419921875,96.16785430908203
2024-09-20,38.71949768066406,59.33964157104492,481.3872985839844,202.57843017578125,97.82904052734375
2024-09-23,38.33489990234375,59.75981521606445,480.4021911621094,202.91432189941406,97.82904052734375
2024-09-24,37.931068420410156,58.60434341430664,480.9913635253906,203.05828857421875,97.93405151367188
2024-09-25,37.738765716552734,57.658958435058594,474.3465881347656,201.71475219726562,97.70491790771484
2024-09-26,37.998374938964844,58.929019927978516,479.9289855957031,201.3212432861328,99.86256408691406
2024-09-27,37.882999420166016,59.08180236816406,481.464599609375,202.01222229003906,99.39476013183594
2024-09-30,38.15221405029297,59.778907775878906,478.18084716796875,202.35772705078125,99.51886749267578
2024-10-01,37.709930419921875,59.02451705932617,473.4097900390625,198.69174194335938,99.69071960449219
2024-10-02,37.71954345703125,59.234596252441406,475.1675109863281,198.93167114257812,99.78617858886719
2024-10-03,37.738765716552734,58.54705047607422,469.4788818359375,196.9547119140625,99.83391571044922
2024-10-04,38.56565856933594,59.817108154296875,478.2291564941406,203.94537353515625,102.99401092529297
2024-10-07,38.42143249511719,59.778907775878906,477.70758056640625,203.66534423828125,102.76487731933594
2024-10-08,38.3925895690918,60.390071868896484,479.5909118652344,203.49154663085938,102.62167358398438
2024-10-09,38.642578125,61.23041915893555,487.9065246582031,206.06959533691406,104.10147857666016
2024-10-10,38.43104934692383,60.61925506591797,486.4964599609375,205.5095672607422,103.18494415283203
2024-10-11,40.33481216430664,62.77739334106445,498.6462707519531,214.63409423828125,105.45716857910156
2024-10-14,40.296348571777344,63.035240173339844,504.875732421875,213.8520050048828,107.19473266601562
2024-10-15,40.51749801635742,59.817108154296875,504.51837158203125,214.73065185546875,107.13744354248047
2024-10-16,41.15208435058594,61.354557037353516,511.7425842285156,215.93760681152344,114.09728240966797
2024-10-17,40.95978546142578,61.08717727661133,510.9120178222656,216.6907501220703,114.03044891357422
2024-10-18,40.6905632019043,60.017642974853516,510.42913818359375,217.60801696777344,115.57707214355469
2024-10-21,40.152130126953125,59.043609619140625,500.0950012207031,215.3196563720703,112.92298889160156
2024-10-22,40.67133712768555,60.69565200805664,500.5779113769531,216.40106201171875,112.96116638183594
2024-10-23,40.70979309082031,60.25637435913086,499.51556396484375,215.7155303955078,112.92298889160156
2024-10-24,41.00786209106445,60.160884857177734,506.56585693359375,217.23146057128906,113.77266693115234
2024-10-25,40.277122497558594,58.97676086425781,495.0727844238281,214.65341186523438,111.58638763427734
2024-10-28,40.97901916503906,61.268611907958984,505.6773681640625,217.73355102539062,113.73448944091797
2024-10-29,40.89248275756836,61.77473068237305,506.35345458984375,215.22308349609375,113.89679718017578
2024-10-30,40.68095779418945,61.593292236328125,506.4693298339844,216.6810760498047,112.57928466796875
2024-10-31,40.20981979370117,61.278160095214844,500.0853576660156,214.27685546875,111.86241149902344
2024-11-01,40.152130126953125,60.838890075683594,501.59197998046875,215.26173400878906,112.43976593017578
2024-11-04,39.73869323730469,60.06816864013672,493.9814758300781,212.21055603027344,111.75656127929688
2024-11-05,40.267513275146484,61.33985900878906,508.9418029785156,213.86167907714844,113.36353302001953
2024-11-06,43.661590576171875,66.50369262695312,575.6017456054688,238.55099487304688,126.5272216796875
2024-11-07,43.04623794555664,65.61737060546875,562.2639770507812,228.23886108398438,123.59232330322266
2024-11-08,43.39237594604492,66.11833190917969,569.1116333007812,228.81817626953125,124.64119720458984
2024-11-11,44.30580139160156,67.24552154541016,581.7444458007812,231.04859924316406,128.48060607910156
2024-11-12,44.094268798828125,66.49406433105469,572.3278198242188,231.30929565429688,127.31627655029297
2024-11-13,44.103878021240234,66.36882019042969,573.9019775390625,232.85418701171875,127.74928283691406
2024-11-14,44.13273239135742,65.65591430664062,568.4837646484375,233.53973388671875,127.43171691894531
2024-11-15,44.95000076293945,66.24358367919922,573.2453002929688,236.86126708984375,129.0001983642578
2024-11-18,44.9211540222168,66.47478485107422,567.8849487304688,236.59091186523438,128.73077392578125
2024-11-19,44.62308883666992,66.08943176269531,561.5010986328125,234.71774291992188,127.24891662597656
2024-11-20,44.28657150268555,65.78114318847656,562.0321044921875,232.48728942871094,126.71966552734375
2024-11-21,44.67116928100586,66.42662048339844,575.7273559570312,236.33021545410156,129.89512634277344
2024-11-22,45.19038009643555,67.28404235839844,582.16943359375,239.98968505859375,129.60643005371094
2024-11-25,45.67112731933594,68.1607437133789,582.4107666015625,241.66973876953125,128.61532592773438
2024-11-26,45.911495208740234,67.19734954833984,584.7962646484375,241.36077880859375,126.32511901855469
2024-11-27,45.930728912353516,67.59234619140625,584.7286376953125,241.1869659423828,126.25778198242188
2024-11-29,45.68074035644531,68.27635955810547,587.7612915039062,241.11936950683594,126.64268493652344
2024-12-02,45.22883987426758,68.7773208618164,584.014892578125,237.7689208984375,126.0845718383789
2024-12-03,45.01730728149414,68.80623626708984,584.3740234375,236.38816833496094,125.51683807373047
2024-12-04,44.58462905883789,68.88330078125,581.1030883789062,235.0170440673828,125.0838394165039
2024-12-05,45.19038009643555,69.58658599853516,579.249267578125,237.025390625,125.40137481689453
2024-12-06,45.200042724609375,69.50951385498047,582.0445556640625,238.84066772460938,125.05496215820312
2024-12-09,44.38789367675781,69.23013305664062,576.6480712890625,235.41294860839844,123.7270278930664
2024-12-10,44.23319625854492,69.84671020507812,567.825439453125,234.49566650390625,122.00460052490234
2024-12-11,44.55226135253906,69.32646942138672,575.1339721679688,235.142578125,122.7744140625
2024-12-12,44.55226135253906,68.81586456298828,574.2118530273438,233.21145629882812,123.08233642578125
2024-12-13,44.15584945678711,68.41123962402344,568.2620849609375,231.67623901367188,122.59158325195312
2024-12-16,43.96247863769531,68.87367248535156,569.0872802734375,231.32861328125,124.16006469726562
2024-12-17,43.55640411376953,68.51721954345703,557.7797241210938,230.15065002441406,122.91873931884766
2024-12-18,42.057796478271484,65.62699890136719,534.068115234375,222.435791015625,116.47163391113281
2024-12-19,41.9417724609375,65.91600799560547,537.6982421875,224.93663024902344,115.95199584960938
2024-12-20,42.7055778503418,66.6578369140625,549.4520263671875,229.41683959960938,118.78104400634766
2024-12-23,42.43486404418945,67.21660614013672,553.9945068359375,230.17962646484375,119.75292205810547
2024-12-24,42.90862274169922,68.40159606933594,565.6512451171875,233.964599609375,122.264404296875
2024-12-26,43.07298278808594,68.7387924194336,564.1371459960938,234.7659912109375,123.19779968261719
2024-12-27,42.86994934082031,68.40159606933594,559.2356567382812,232.86387634277344,121.9757308959961
2024-12-30,42.45420455932617,67.81392669677734,556.6829223632812,231.07757568359375,121.00386047363281
2024-12-31,42.49287414550781,67.81392669677734,555.7803955078125,231.4541473388672,120.97498321533203
